source_id,ra,dec,parallax,phot_g_mean_mag,bp_rp,pmra,pmdec,j_m,h_m,k_m,ph_qual
604701953276603520,132.95206704232163,11.427106639464892,1.1563356285063975,12.962245,0.7526274,-10.918294172903781,-2.8265332596625363,14.334,13.867,13.757,AAA
604702911059189504,133.06353962032674,11.450283823236802,2.086039485504425,12.31929,0.83361816,7.050247916764671,-12.79504024805843,15.467,15.092,14.909,AAB
604703052788343296,133.08341951956004,11.460060090955055,1.1764006095470585,12.240408,1.1248617,-11.239144137620457,-2.7902198344755966,16.546,15.53,15.41,CBC
604703495169898112,133.1335544880003,11.48216774956834,2.8100786570114935,12.622208,0.8920584,-6.693065001404429,-43.97277636584246,14.84,14.416,14.275,AAA
604703941846497280,133.0376870330997,11.467104244354237,1.1452746975719046,13.140885,0.73240185,-11.109654981755499,-2.8446502073414113,14.621,14.248,14.071,AAA
604704560321786368,133.06136403339744,11.518703625496727,1.143756697211575,12.675331,0.7033138,-11.082338306846758,-2.6936241371397873,16.463,15.534,14.916,BUU
604704770775147520,133.04566489986095,11.530330529683916,1.1698836129931296,10.587041,1.293354,-10.988945658605942,-2.6463775334936304,15.954,15.159,15.208,AAB
604705011293412992,133.2354116301615,11.422863547790428,1.2217942403975317,12.905494,0.7209368,-10.989889979777232,-2.7781200418548813,14.898,14.114,13.917,AAA
604705969071060224,133.2882832365893,11.496652416216444,1.1766418961861735,12.718821,0.7065048,-10.863674730265366,-2.6510707474968145,16.308,15.464,16.615,BUU
604706351323205632,133.22615423354057,11.496712427867587,0.42632815345579106,12.589812,1.2034969,-1.3367481240130419,-2.1692542301887197,16.641,16.165,16.049,BCU
604706385682950144,133.1810050984363,11.482937470546966,3.363416056347062,12.409035,0.9393892,-6.062438401581934,4.194946254146945,14.47,14.025,13.962,AAA
604707240381379584,133.34035032982823,11.501467194494245,0.9995019797894978,13.79559,0.780056,-2.537570863983771,-2.65904696927691,14.872,14.187,14.027,AAA
604707343460594048,133.35281987616312,11.525055940035964,0.9248368026949637,10.412229,1.6136198,-11.94981258538553,-11.933428414096754,13.301,12.874,12.826,AAA
604707622633508992,133.33207944114994,11.539813152009016,0.242834183886454,13.477634,1.0586824,-0.43426774391050094,-17.142480918674817,15.931,15.533,14.612,ABU
604708202453409408,133.38356927708213,11.579647225142951,1.162679488739614,12.880277,0.72293377,-10.861308883955953,-2.682721734133006,16.841,15.669,16.271,CBU
604708619065925376,133.28104685612217,11.566099657819892,3.4004244670970554,13.671642,1.2761393,2.3881687033437267,-21.323882609644762,17.907,15.578,14.561,UUB
604708786569604480,133.2696351736048,11.584809114388742,1.0890544373994278,13.3048115,0.62727356,-0.9489808862304427,-5.502627242356178,14.861,14.508,14.407,AAA
604708790864617344,133.27223150913105,11.579903662294974,1.1824348074745221,12.487086,0.7848873,-10.77571799975848,-2.6539955440705736,14.017,13.506,13.327,AAA
604708992727391488,133.35687207555054,11.599128171222528,1.1541648812691807,13.384029,0.72676563,-11.28038183067074,-3.0358414581482482,15.615,15.264,14.922,AAB
604709306260679680,133.34863262493116,11.622655371850152,1.3153558768675266,13.962356,0.8839426,-14.194651698137186,7.190700878763526,14.722,14.029,13.885,AAA
604710749369622016,133.13209425568567,11.574701678617723,2.5039795252275896,11.735606,0.668026,-20.20064691799875,6.730606993323629,16.221,15.741,15.36,ACC
604711299125433216,133.1811823649332,11.61365892730899,2.622997807931796,13.664942,1.0171146,15.394953346843021,-31.323411676432123,13.981,12.925,12.64,AAA
604712158118974080,133.2840537867722,11.612214220121187,1.8625455389656487,13.350185,0.81017303,-10.996392336595553,-2.9136435016630697,16.193,15.749,15.492,BBU
604712364277317760,133.30699655984208,11.643170418539922,1.871557053704074,13.0958,0.8556175,-1.5555706288833542,-0.8156164575168519,15.521,15.268,14.957,ABB
604712669219395328,133.2831179459193,11.665542902846843,0.8105054727322585,12.085474,1.1602726,-5.35668689296585,3.2772764551470996,16.399,15.601,15.494,BBD
604714357142201600,133.63390668089767,11.462716058750523,3.303805899388731,13.281323,1.2311449,2.7933435048693216,-52.79151355003039,16.16,14.312,13.474,AAU
604713459494948352,133.25122970031487,11.684762054189912,1.4098075762564377,12.498801,0.7079878,-2.3809461492319266,-0.6048274913167373,15.341,14.609,14.415,AAA
604713463788946176,133.25253582825115,11.683393830326251,1.4080653985481375,10.292144,1.3242235,3.767917879308711,2.7098365405653153,15.296,14.965,15.383,ABC
604713463788946560,133.2484562564359,11.678151350650824,1.1351720682894442,12.453174,0.76896,-9.194996353148728,-3.9296821747117496,14.035,13.412,13.308,AAA
604713738666938240,133.23288645022578,11.70333667580074,0.8572694264113677,13.619781,0.704649,-6.801637594821338,-2.894741305479228,15.049,14.625,14.552,AAA
604713876105870848,133.58279159968316,11.43271737501495,1.435005490941381,13.370337,0.7581663,-11.795860565965732,-4.125701995844736,16.908,16.744,15.714,CUD
604714352846582912,133.63895990981555,11.456487385699987,4.436167006378394,11.318427,0.73017025,-32.71816086402325,2.002707809961211,14.856,13.963,13.729,AAU
604714455925797248,133.63855545716626,11.474564551490678,1.424293733996442,12.226449,0.7161131,-3.8522479871974618,-8.922803953964758,15.587,15.006,14.654,BBB
604715417998469376,133.56012751373257,11.51996348917836,0.21788195636369115,13.703451,0.89166546,-3.579972424064035,-6.247086402841002,15.157,14.559,14.585,AAB
604716006409635456,133.686049092436,11.501442758406302,2.494463793808459,10.273758,0.5158415,-4.10710640474102,-4.347711118498474,16.196,15.451,15.159,BBC
604717342143816064,133.66088609502643,11.57253356941447,2.1304673129256364,12.244886,0.6662817,-12.97901263108772,-9.095286647616117,16.597,15.432,14.811,CBB
604718750893090304,133.55552692512632,11.537001163054759,1.425988790437785,13.519248,0.74526787,-1.3491270466421232,-0.025472042352879674,16.821,15.955,15.623,CCD
604718789548452736,133.56499999618333,11.544556241439418,0.903820341587729,13.951397,0.69830036,-9.392271717221735,2.84976025931946,15.25,14.638,14.406,AAA
604721400888554112,133.6474519734011,11.657209955413473,2.7594137342684886,13.62377,1.0580769,-0.706669646375621,-7.999295921004908,9.725,9.506,9.407,AAA
604727203388724480,133.6882594081435,11.684645547843292,2.6385748292475593,13.713948,1.0333633,-12.358020512947629,-27.60524844388539,14.135,13.671,13.507,AAA
604727409547154304,133.6751006285683,11.69027909399791,0.2703224807044036,13.363029,1.2356224,-1.5284595668394316,-1.5646171641221354,15.782,15.434,15.023,UAB
